paperId,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
4abaf1206384d432a8069b9324d1f680ac4fc987,"This study examines factors affecting employees' perceptions that their psychological contract has been breached by their organization, and factors affecting whether this perception will cause employees to experience feelings of contract violation. Data were obtained from 147 managers just prior to their beginning of new job (time 1) and 18 months later (time 2). It was found that perceived contract breach at time 2 was more likely when organizational performance and self-reported employee performance were low, the employee had not experienced a formal socialization process, the employee had little interaction with organizational agents prior to hire, the employee had a history of psychological contract breach with former employers, and the employee had many employment alternatives at the time of hire. Furthermore, perceived breach was associated with more intense feelings of violation when employees both attributed the breach to purposeful reneging by the employer and felt unfairly treated in the process. Theoretical and practical implications of these results are discussed. Copyright © 2000 John Wiley & Sons, Ltd.",2000,60,1180,92,1,5,7,15,22,31,33,41,45,46
6923e559a4ec75bed719333e121fef5b228b660b,"The propositions that organization matters and that it is susceptible to analysis were long greeted by skepticism by economists. One reason why this message took a long time to register is that it is much easier to say that organization matters than it is to show how and why. The prevalence of the science of choice approach to economics has also been an obstacle. As developed herein, the lessons of organization theory for economics are both different and more consequential when examined through the lens of contract. This paper examines economic organization from a science of contract perspective, with special emphasis on the theory of the firm.",2002,149,1179,60,1,17,17,29,37,40,43,58,58,93
80194d40718ffbe6071ba1d30b67f65b30ece2df,"In an exploratory longitudinal study of business school alumni, we investigated changes in employment obligations as perceived by employees. During the first two years of employment, employees came...",1994,26,1376,88,4,5,10,18,16,14,23,27,30,47
f4984b873486ffe9e221ed4406c295125617d3d1,"As the magnitude of human impacts on the ecological systems of the planet becomes apparent, there is increased realization of the intimate connections between these systems and human health, the economy, social justice, and national security. The concept of what constitutes “the environment” is changing rapidly. Urgent and unprecedented environmental and social changes challenge scientists to define a new social contract. This contract represents a commitment on the part of all scientists to devote their energies and talents to the most pressing problems of the day, in proportion to their importance, in exchange for public funding. The new and unmet needs of society include more comprehensive information, understanding, and technologies for society to move toward a more sustainable biosphere—one which is ecologically sound, economically feasible, and socially just. New fundamental research, faster and more effective transmission of new and existing knowledge to policy- and decision-makers, and better communication of this knowledge to the public will all be required to meet this challenge.",1998,110,1174,25,8,29,31,41,34,32,33,42,45,56
6a9e3477b02be2c682c0975295bf9f33287785be,"Understanding the dynamics of the psychological contract in employment is difficult without research into its formation. Unfortunately, far less research exists on the antecedents and formation of the psychological contract than on the consequences associated with it. Three concepts frequently studied in psychology are particularly important to advancing research on psychological contract formation: schemas, promises, and mutuality (i.e. objective and perceptual agreement). This article develops the implications these three concepts have for future research on psychological contract formation.",2001,0,1003,132,1,1,22,20,35,37,43,37,50,58
0529e0fd97ffa8560cb67da179b886a00247765d,"This paper develops a theory of inequality and the social contract aiming to explain how countries with similar economic and political ""fundamentals"" can sustain such different systems of social insurance, fiscal redistribution, and education finance as those, of the United States and Western Europe. With imperfect credit and insurance markets some redistributive policies can improve ex ante welfare, and this implies that their political support tends to decrease with inequality. Conversely, with credit constraints, lower redistribution translates into more persistent inequality; hence the potential for multiple steady states, with mutually reinforcing high inequality and low redistribution, or vice versa.",2000,84,1073,94,6,25,26,44,53,49,39,63,45,50
7a22b8cb941eb0dd02d09f908fc46efc39543c7f,,1980,0,1296,103,1,0,0,0,1,5,2,2,3,2
742a45998609b2b532f93cbb6ad361dc320ab43f,"""Contract farming is seen by proponents as a way to raise small-farm income by delivering technology and market information to small farmers, incorporating them into remunerative new markets. Critics, however, see it as a strategy for agribusiness firms to pass production risk to farmers, taking advantage of an unequal bargaining relationship. There is also concern that contract farming will worsen rural income inequality by favoring larger farmers. This study examines these issues in Shandong Province, China, using survey data collected from 162 apple and green onion farmers and interviews with four contracting firms in 2005. Using a probit model to estimate participation in a contract-farming scheme, we find little evidence that contracting firms prefer to work with larger farmers, though all farms in the area are quite small. Furthermore, using a Heckman selection-correction model to control for possible selection bias, we find that contract farmers earn significantly more than independent farmers after controlling for household labor availability, education, farm size, and other characteristics. Finally, we find that the way contracting contributes to farm income varies between commodities: contract apple growers benefit from higher yields (presumably due to technical assistance), while contract green onion growers receive higher prices (presumably due to better quality). These results suggest that contract farming can help small farmers raise their incomes and gain access to the growing urban and export markets. Questions remain regarding the number of farmers that are, or could be, brought into similar contract arrangements."" from Authors' Abstract",2009,59,431,33,8,16,12,27,29,42,45,45,43,31
0c45c9deab708fe52091685f5f22f5cc8fbd3822,"In summary, with respect to the proposed social contract: we are strongly in favour of increased public consultation. To be effective, the process must be 'customer friendly,' and therefore, we see the need for the local community panel to deal with all of the health care needs of that community. The hospital situated in that local community should take the lead role, on behalf of the total health care system, to ensure that the community's total health care needs are addressed. The District Health Council should play the key role of facilitator of the process, promoting collaboration between health care providers situated both within and outside of that local community.",1993,0,1156,40,3,8,6,6,2,12,13,16,16,14
69d04469005b73c804c47518e279110c4d1c39ea,"Summary The paper examines the revenue effects of certified organic contract farming for smallholders and of adoption of organic agricultural farming methods in a tropical African context. The comparison in both cases is with farming systems that are ""organic by default."" Survey data from a large organic coffee contract farming scheme in Uganda are reported and analyzed using a standard OLS regression and a full information maximum likelihood (FIML) estimate of the Heckman selection model. The analysis finds that, controlling for a range of factors, there are positive revenue effects both from participation in the scheme and, more modestly, from applying organic farming techniques.",2009,26,407,26,2,15,18,30,22,40,40,39,39,36
726a55f39b0abeccce4cbf2df69fa9adb3373a45,"In contractual relationships involving payments for environmental services, conservation buyers know less than landowners know about the costs of contractual compliance. Landowners in such circumstances use their private information as a source of market power to extract informational rents from conservation agents. Reducing informational rents is an important task for buyers of environmental services who wish to maximize the services obtained from their limited budgets. Reducing informational rents also mitigates concerns about the ""additionality"" of PES contracts because low-cost landowners are least likely to provide different levels of services in the absence of a contract. Paying low-cost landowners less thus makes resources available for contracts with higher opportunity cost landowners, who are more likely to provide substantially different levels of services in the absence of a contract. To reduce informational rents to landowners, conservation agents can take three approaches: (1) acquire information on observable landowner attributes that are correlated with compliance costs; (2) offer landowners a menu of screening contracts; and (3) allocate contracts through procurement auctions. Each approach differs in terms of its institutional, informational and technical complexity, as well as in its ability to reduce informational rents without distorting the level of environmental services provided. No single approach dominates in all environments. Current theory and empirical work provides practitioners with insights into the relative merits of each approach. However, more theoretical work and experimentation in the laboratory and the field are necessary before definitive conclusions about the superiority of one or more of these approaches can be drawn.",2008,49,542,45,24,27,43,49,45,54,44,36,43,43
079cb0234ea8f80ca6385c71ffc66dbfbc95d0e8,,1999,0,922,136,1,2,7,4,7,15,11,17,13,20
2b025bf6703f309cb1aada50243aee78441880a2,"Numerous experimental studies indicate that people tend to reciprocate favors and punish unfair behavior. It is hypothesized that these behavioral responses contribute to the enforcement of contracts and increase gains from trade. It turns out that, if only one side of the market has opportunities for reciprocal responses, the impact of reciprocity on contract enforcement depends on the details of the pecuniary incentive system. If both sides of the market have opportunities for reciprocal responses, robust and powerful reciprocity effects occur. In particular, reciprocal behavior causes a substantial increase in the set of enforceable actions and large efficiency gains. (This abstract was borrowed from another version of this item.)",1997,19,1143,35,2,12,17,38,26,41,32,48,81,75
a1c771e8dcaf6a905eace74a51ad3256c3e04018,"On the basis of a case study of two sequential alliances between the same firms, we develop a more integrative perspective on alliance governance, providing insights into the interactions between structural and relational aspects, both within and between transactions. In particular, we disentangle (1) how contracts with a similar degree but different nature of formalization (narrow versus broad) trigger different kinds of trust dynamics (negative versus positive) at both operational and managerial levels, (2) how trust dynamics and contract application (rigid versus flexible) coevolve over time, and (3) how relational dynamics in previous transactions influence the design of contracts in subsequent transactions.",2008,83,474,40,2,14,22,28,31,32,50,34,40,51
8eb5ea17fb6c04414f522ff3711f20eef50a0a7f,"A contract network extends the concept of a contract path to address the problem of loop flow and congestion in electric power transmission systems. A contract network option provides an internally consistent framework for assigning long-term capacity rights to a complicated electric transmission network. The contract network respects the special conditions induced by Kirchoff's Laws; accommodates thermal, voltage, and contingency constraints on transmission capacity; and can be adopted without disturbing existing methods for achieving an economic power dispatch subject to these constraints. By design, a contract network would maintain short-run efficiency through optimal spot-price determination of transmission prices. Through payment of congestion rentals, the contract network makes a long-term capacity-right holder indifferent between delivery of the power or receipt of payments in a settlement system. to]Everybody talks about the weather, but nobody does anything about it.",1992,22,997,80,2,5,8,9,21,34,21,28,30,37
062fd15c1bc7dee9995d51156f11f5a59cc16e16,We examined psychological contract breach and violation as they occur within social exchange relationships to account for employee outcomes. Results of a longitudinal study suggested that contract breach partially mediated the effects of perceived organizational support (POS) and leader-member exchange (LMX) (time 1 measures) on intentions to quit (time 2 measure). POS and LMX moderated the relationship between breach and violation (time 2 measure). Violation fully mediated the effects of breach on commitment and trust and partially mediated the effect of breach on turnover intentions. These findings highlight the interconnection of social exchange and psychological contract processes.,2008,66,465,29,0,7,16,43,36,30,32,45,44,60
b219dfa935479391c65389d1f6a5db4cf58d4e8e,"Organizational forms involving more detailed contracts than are found in traditional spot market exchanges appear to be increasingly prevalent. There has been relatively little analysis, however, of the extent to which firms learn how to use contracts to manage their interfirm relationships over time. In this paper, we conduct a detailed case study of a time series of 11 contracts concluded during 1989-1997 between the same two partners, both of whom participate in the personal computer industry, to explore whether and how firms learn to contract. We find many changes to the structure of the contracts that cannot be fully explained by changes in the assets at risk in the relationship, and evidence that these changes are largely the result of processes in which the firms were learning how to work together, including learning how to contract with each other. The nature of this learning appears to have been quite incremental and local, that is, not very far sighted. We suggest how and when contracts might serve as repositories for knowledge about how to govern collaborations, and suggest some boundary conditions for this phenomenon. Our findings also provide implications for the debate about whether contracts have a positive or negative effect on interorganizational trust. We conclude with suggestions for future research.",2004,94,819,79,4,15,24,43,57,66,51,60,48,53
548026bddbf566fb27c2b00f0e01fabf17811f40,,1997,0,951,66,0,4,5,5,8,14,19,14,25,23
c5567edf0d68effac453dea16db0a4a2bd8609ae,"The renewed interest in the concept of the psychological contract has come to the fore in attempts to describe, understand and predict the consequences of changes occurring in the employment relationship. Recognizing that the employment relationship includes two parties to the exchange process, we set out to examine the content and state of the psychological contract from both the employee and employer perspective. The two perspectives permit an examination of the mutuality of obligations, which has not received much empirical attention to date. The research methodology consists of two surveys conducted in a large local authority directly responsible and accountable for a range of public services including education, environmental health and social care to the local population. The key findings suggest that the majority of employees have experienced contract breach. This view is also supported by managers, as representatives of the employer, who further indicate that the organization, given its external pressures, is not fulfilling its obligations to employees to the extent that it could. Overall, the results indicate that employees are redressing the balance in the relationship through reducing their commitment and their willingness to engage in organizational citizenship behaviour when they perceive their employer as not having fulfilled its part in the exchange process.",2000,67,883,59,0,3,14,13,19,18,34,28,38,42
a4b8393bc2f3ab407f7c144ace58d6f8ef191c50,"Our aim is to unpack contract design capabilities for detailed commercial contracts, to draw out implications for the locus of such capabilities within the firm, and to examine implications for exploiting those capabilities as a potential source of competitive advantage. We argue that developing contract design capabilities involves learning how much and what kinds of detail to include in a contract. We further argue that knowledge about the management of these trade-offs resides differentially in managers, engineers, and lawyers regarding different types of contractual provisions.",2007,64,530,46,5,21,37,33,39,51,52,35,42,39
669c9b3dad159176c85997233dd88054d66565a9,"Consider a supply chain consisting of two independent agents, a supplier e.g., a manufacturer and its customer e.g., a retailer, the latter in turn serving an uncertain market demand. To reconcile manufacturing/procurement time lags with a need for timely response to the market, such supply chains often must commit resources to production quantities based on forecasted rather than realized demand. 
 
The customer typically provides a planning forecast of its intended purchase, which does not entail commitment. Benefiting from overproduction while not bearing the immediate costs, the customer has incentive to initially overforecast before eventually purchasing a lesser quantity. The supplier must in turn anticipate such behavior in its production quantity decision. This individually rational behavior results in an inefficient supply chain. 
 
This paper models the incentives of the two parties, identifying causes of inefficiency and suggesting remedies. Particular attention is given to the Quantity Flexibility QF contract, which couples the customer's commitment to purchase no less than a certain percentage below the forecast with the supplier's guarantee to deliver up to a certain percentage above. Under certain conditions, this method can allocate the costs of market demand uncertainty so as to lead the individually motivated supplier and customer to the systemwide optimal outcome. We characterize the implications of QF contracts for the behavior and performance of both parties, and the supply chain as a whole.",1999,27,877,37,6,4,10,20,16,20,44,37,46,61
2eb0b9eea9183356dba7c3fdda26d69c4ec66f12,"A psychological tax contract goes beyond the traditional deterrence model and explains tax morale as a complicated interaction between taxpayers and the government. As a contractual relationship implies duties and rights for each contract party, tax compliance is increased by sticking to the fiscal exchange paradigm between citizens and the state. Citizens are willing to honestly declare income even if they do not receive a full public good equivalent to tax payments as long as the political process is perceived to be fair and legitimate. Moreover, friendly treatment of taxpayers by the tax office in auditing processes increases tax compliance.",2007,232,525,26,14,11,15,21,20,38,38,37,45,45
db3a32b2303ea644ffc058677b0f22dfc6b66a8c,"This paper examines empirically the importance of relationship investments in determining the duration of coal contracts negotiated between coal suppliers and electric utilities, using data for 277 coal contracts. For each contract, measures of the duration of contractual commitments agreed to by the parties at the contract execution stage and measures of the importance of relationship specific investments are developed. The results provide strong support for the view that buyers and sellers make longer commitments to the terms of future trade at the contract execution stage, and rely less on repeated bargaining, when relationship-specific investments are more important. Copyright 1987 by American Economic Association.",1987,19,1079,42,4,6,8,7,5,4,11,12,12,19
928e0acf69114ed6a1fc007ec112752b75b10d9f,,2006,0,559,58,14,21,34,43,43,40,41,39,51,56
2e2d3200b6608b815cc065af364035da5cd0b045,"How do rational firms respond to consumer biases? In this paper we analyze the profit-maximizing contract design of firms if consumers have time-inconsistent preferences and are partially naive about it. We consider markets for two types of goods: goods with immediate costs and delayed benefits (investment goods) such as health club attendance, and goods with immediate benefits and delayed costs (leisure goods) such as credit card-financed consumption. We establish three features of the profit-maximizing contract design with partially naive time-inconsistent consumers. First, firms price investment goods below marginal cost. Second, firms price leisure goods above marginal cost. Third, for all types of goods firms introduce switching costs and charge back-loaded fees. The contractual design targets consumer misperception of future consumption and underestimation of the renewal probability. The predictions of the theory match the empirical contract design in the credit card, gambling, health club, life insurance, mail order, mobile phone, and vacation time-sharing industries. We also show that time inconsistency has adverse effects on consumer welfare only if consumers are naive.",2004,69,776,67,17,28,34,28,38,39,34,41,53,47
04223216d8ea38a7f5a007217e21d8c0cf8d51e0,"This study examines the relationships betweenviolations of employees' psychological contracts andtheir exit, voice, loyalty, and neglect behaviors. Usinga sample of over 800 managers, this research found that psychological contract violations resultin increased levels of exit, voice, and neglectbehaviors and decreased levels of loyalty to theorganization. In addition, this research examines themoderating effects that situational factors (such as theavailability of attractive employment alternatives) haveon the relationships between psychological contractviolations and managers' behaviors. The results suggest that these situational factors moderatethe relationship between psychological contractviolations and exit, but not the relationships betweenpsychological contract violations and voice, loyalty, or neglect. Finally, this research alsoexamines differences in the nature of psychologicalcontract violations experienced across three categoriesof workers: new managers entering the workforce,expatriates and managers in international business, andmanagers working in downsizing or restructuring firms.The results suggest that psychological contractviolations are both more frequent and more intense among managers working in downsizing or restructuringfirms, particularly in terms of job security,compensation, and opportunities foradvancement.",1999,41,808,68,1,3,12,21,38,31,30,37,38,51
3fb847f874f22c329019d68e650247a18eba3b9b,"1. Contracting In. 2. Patriarchal Confusions. 3. Contract, the Individual and Slavery. 4. Genesis, Fathers and the Political Liberty of Sons. 5. Wives, Slaves and Wage-Slaves. 6. Feminism and the Marriage Contract. 7. What's Wrong with Prostitution?",1989,0,966,45,0,1,5,6,3,6,9,4,9,5
9c6e6facfcdc1456776e57cb96158f224bfd4286,"The aim of this study was to examine the influence of age in the relation between psychological contract breach and the development of job attitudes. Based on affective events, social exchange, and lifespan theory, we hypothesized that (1) psychological contract breach would be related negatively to job attitudes, and (2) that age would moderate these relations. The hypotheses were tested by means of a meta-analysis of k = 60 studies, using Weighted Least Squares estimation. Our results supported both hypotheses for the outcomes trust and organizational commitment. However, for job satisfaction the moderating influence of age was in the unexpected direction. The relations between contract breach and trust and organizational commitment were indeed stronger for younger workers, whereas the relation between contract breach and job satisfaction was stronger for older workers. The implications are discussed, and a research agenda is presented.",2008,130,368,16,3,19,17,26,21,17,28,35,36,42
8d309c77797882d2192e3cf2df2a051a8d74cc93,"This study examines how contract, cooperation, and performance are associated with one another within international joint ventures (IJVs). We argue that contract and cooperation are not substitutes but complements in relation to IJV performance. An IJV contract provides an institutional framework guiding the course of cooperation, while cooperation overcomes the adaptive limits of contracts. Our analysis of 293 IJVs in a dynamic market demonstrates that previous cooperation bolsters contractual adaptability, which in turn nurtures current cooperation between the same partners. We find that contract completeness and cooperation drive IJV performance both independently and interactively. When contracts are more complete, cooperation contributes more to performance. Contract and cooperation differ in their quadratic effects such that the contribution of contract completeness to performance declines as completeness increases but the contribution of cooperation remains linear. Copyright © 2002 John Wiley & Sons, Ltd.",2002,37,712,100,0,5,13,17,26,34,29,40,37,47
82b4f79355ba73534b80131520d171fee2919115,"Abstract This paper demonstrates how contract farming functions as an economic institution and explores the causes of the observed variation in the scale of outgrower production in Latin America. We outline how market imperfections and transaction costs influence the decision of agroprocessing firms to contract-out, vertically integrate, or use spot markets to obtain raw product. The paper demonstrates how market conditions are likely to be associated with particular outgrower characteristics under contract farming. An analysis of the Mexican frozen vegetable industry illustrates determinants of successful and unsuccessful small-scale contracting and suggests alternative policies to promote contract farming with smallholders.",1999,46,776,65,2,9,5,13,10,11,26,31,29,35
9c1bffdea6e6fa33247f817a86d505742aa453a3,"We show experimentally that fairness concerns may have a decisive impact on the actual and optimal choice of contracts in a moral hazard context. Bonus contracts that offer a voluntary and unenforceable bonus for satisfactory performance provide powerful incentives and are superior to explicit incentive contracts when there are some fair-minded players, but trust contracts that pay a generous wage up front are less efficient than incentive contracts. The principals understand this and predominantly choose the bonus contracts. These results are consistent with recently developed theories of fairness, which offer important new insights into the interaction of contract choices, fairness, and incentives.",2007,48,458,32,21,29,28,41,31,52,41,36,28,37
772f92ff106a2e77828b2bba254b6d939068ba82,"This article contributes to the debate on the relation between trust and control in the management of inter-organizational relations. More specifically, we focus on the question how trust and formal contract are related. While there have been studies on whether trust and contract are substitutes or complements, they offer little insight into the dynamic interaction between the two. They fail to answer, first, whether contract precedes trust or follows it, in other words, what causal relationship exists between the concepts; second, how and why trust and contract can substitute or complement each other; and third, how the various combinations of trust and contract affect a relationship’s development and outcome. In search of answers, we conducted longitudinal case studies to reveal the relationship between trust, contract and relationship outcome in complex inter-firm relationships. We find trust and contract to be both complements and substitutes and find that a close study of a contract’s content offers alternative insight into the presence and use of contracts in inter-firm relationships.",2005,62,597,41,3,21,37,39,44,36,33,37,35,51
835461507aef99751ad708f9a197499b23b2e49b,"Prior integrations of the leader-member exchange (LMX) and psychological contract literatures have not clarified how within-group LMX differentiation influences employees' attitudes and behaviors in the employment relationship. Therefore, using a sample of 278 members and managers of 31 intact work groups at 4 manufacturing plants, the authors examined how LMX operating at the within-group level (relative LMX, or RLMX) and the group level influenced perceptions of psychological contract fulfillment and employee-level outcomes. Controlling for individual-level perceptions of LMX quality, results indicated a positive relationship between RLMX and fulfillment, which was strengthened as group-level variability in LMX quality increased. Perceptions of fulfillment mediated the relationship between RLMX and performance and sportsmanship behaviors. The importance of conceptualizing LMX as simultaneously operating at multiple levels is highlighted.",2008,55,310,25,0,5,19,11,20,28,28,25,34,27
3aa01863647ed7a59e0db0ff181b0227c97964f4,"Outsourcing of information technology (IT) services has received much attention in the information systems (IS) literature. However, considerably less attention has been paid to actual contract structures used in IT outsourcing (ITO). Examining contract structures yields important insights into how the contracting parties structure the governance provisions and the factors or transaction risks that influence them. Based on insights from prior literature, from practicing legal experts, and through in-depth content analysis of actual contracts, we develop a comprehensive coding scheme to capture contract provisions across four major dimensions: monitoring, dispute resolution, property rights protection, and contingency provisions. We then develop an empirical data set describing the contract structures across these distinct dimensions, using a sample of 112 ITO contracts from the Securities and Exchange Commission (SEC) database from 1993 to 2003. 
 
Drawing on transaction cost, agency, and relational exchange theories, we hypothesize the effects of transaction and relational characteristics on the specific contractual provisions, as well as on overall contract extensiveness. Furthermore, we examine how these associations vary under conditions of fixed price and time and materials pricing structures. The results provide good support for the main hypotheses of the study and yield interesting insights about contractual governance of ITO arrangements.",2009,84,166,19,2,8,18,14,20,17,18,19,13,8
c25bee8098dafe7bdc2456a2a5aabadf631190bd,"Under the prevailing contract between science and society, science has been expected to produce 'reliable' knowledge, provided merely that it communicates its discoveries to society. A new contract must now ensure that scientific knowledge is 'socially robust', and that its production is seen by society to be both transparent and participative.",1999,3,746,43,1,6,10,9,23,21,37,21,31,43
e35f650933a0e3dca8af504a3fdde33c9b4db6d5,"This research examines the relationships between psychological contract fulfillment and three types of employee behavior: in-role performance, organizational citizenship behavior directed at the organization, and organizational citizenship behavior directed at individuals within the organization. Using a sample of 134 supervisor-subordinate dyads, this study suggests that the extent of psychological contract fulfillment is positively related to the performance of all three types of employee behavior. In addition, the results indicate that psychological contract fulfillment is more strongly related to citizenship behavior directed at the organization than to citizenship behavior directed at one’s colleagues. Finally, this research investigates if employees’ attributions regarding the reasons that psychological contract breach occurred also impact their work performance. However, the data provide only limited support for the idea that employees are most likely to reduce their work effort when they perceive that the organization has intentionally failed to live up to its commitments.",2003,40,682,43,5,14,12,18,20,30,34,43,40,42
