paperId,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
1debd200d72b1fde3b71e3e87753b10e51fbbae0,"Introduction to amphibia - the world of amphibians, historical resume, prospects for the future. Part 1 Life History: reproductive strategies - reproductive cycles, reproductive mode, quantitative aspects, parental care, evolution of reproductive strategies courtship and mating - location of breeding site, secondary sexual characters, courtship behaviour, fertilization and oviposition, sexual selection, evolution of mating systems vocalization - anuran communication system, mechanisms of sound production and reception, kinds of vocalizations and their functions, abiotic factors affecting vocalization, interspecific significance of vocalization, phylogenetic implications of vocalization eggs and development - spermatozoa and fertilization, egg structure, egg development, hatching and birth, development and amphibian diversity larvae - morphology of larvae, adaptive types of larvae, physiology and ecology, social behaviour, evolutionary significance of larvae metamorphosis - endocrine control, other biochemical changes, morphological changes, neoteny, ecological and evolutionary significance of metamorphosis. Part 2 Ecology: relationships with the environment - water economy, temperature, gas exchange, energy metabolism and energy budgets, ecological synthesis food and feeding - prey selection, location of prey, capture of prey, evolution of prey-capturing mechanisms and strategies enemies and defence - diseases, parasites, predators, anti-predator mechanisms, evolution of defence mechanisms population biology - characteristics of individuals, movements and territoriality, demography, factors regulating populations community ecology and species diversity - community structure, species diversity, evolution of amphibian communities. Part 3 Morphology: musculoskeletal system - skull and hyobranchium, axial system, appendicular system, integration of functional units integumentary, sensory and visceral systems - integument, sensory receptor systems, nervous system, circulatory and respiratory systems, urogenital system, digestive system, endocrine glands, evolutionary considerations. Part 4 Evolution: origin and early evolution - nature of a tetrapod, primitive tetrapods, tetrapod affinities (lungfishes or lobe-fins?), diversity and evolution of early tetrapods, status of the lissamphibia cytogenetic, molecular and genomic evolution - cytogenetics, molecular evolution, genomic evolution phylogeny - caudata, gymnophiona, anura biogeography - biogeographic principles, historical setting, lissamphibia, caudata, gymnophiona, anura classification.",1986,0,4551,355,4,21,37,34,52,51,57,51,48,68
3ed436b2b92d50a4af31015774472101652eb983,"Living in an oxygenated environment has required the evolution of effective cellular strategies to detect and detoxify metabolites of molecular oxygen known as reactive oxygen species. Here we review evidence that the appropriate and inappropriate production of oxidants, together with the ability of organisms to respond to oxidative stress, is intricately connected to ageing and life span.",2000,116,8085,282,4,65,154,169,225,258,304,305,340,331
3e8d033a962a04c5b25d58d81135cf469186ed49,"D ifferent areas in biology are often criticized for being either too myopic and not asking questions about how their results fit into a larger framework or for being too broad and ignoring important details. A few research programs are now attempting to make general claims derived from simple, micro-level phenomena. This is great progress for biology, resolving some of the tensions between different approaches. A merging of these fields may lead to even greater advances. One of the most exciting of these new programs is ecological stoichiometry (ES), which has been spearheaded by Sterner and Elser. Their recent book provides an overview of this developing field. With clear exposition they explain how analysis at the level of molecules can have broad implications for many macro-level ecological phenomena. Moreover, they keep their theory closely tied to available data and to the design of new experiments, thereby bridging the gap between two dividing perspectives in biology. As such, Ecological Stoichiometry contains a much needed overview of this research program as well as a good example of future directions in biology. Sterner and Elser use the first part of their book to develop the essential ideas behind ES. The foremost assumption is that an entire organism can be treated as a single, extremely large molecule. Humans, for example, are reducible to the formula:",2002,17,3513,566,7,18,61,100,120,131,128,140,198,181
55c30317e9e3027d77025add26341bf8618c080a,,1981,0,3838,485,0,6,17,25,37,36,46,55,54,70
c1b0e411a0ab95363236fedaedc4103739d44efb,"Samenvatting:The book for introductory microbiology, Brock's Biology of Microorganismscontinues its long tradition of impeccable scholarship, outstanding art,and accuracy. It balances the most current coverage with the majorclassical concepts essential for understanding the science. A six-partpresentation covers principles of microbiology; evolutionary microbiologyand microbial diversity; metabolic diversity and microbial ecology;immunology, pathogenicity, and host responses; microbial diseases; andmicroorganisms as tools for industry and research. For researchers, groupleaders, senior scientists in pharmaceuticals, chemicals and biochemicalbiotechnology companies, and public health laboratories.",1996,0,4448,233,0,2,11,14,37,50,78,97,127,144
2943c165f95fecb7a4f6ae37703a11697962f4be,"Allometric scaling relations, including the 3/4 power law for metabolic rates, are characteristic of all organisms and are here derived from a general model that describes how essential materials are transported through space-filling fractal networks of branching tubes. The model assumes that the energy dissipated is minimized and that the terminal tubes do not vary with body size. It provides a complete analysis of scaling relations for mammalian circulatory systems that are in agreement with data. More generally, the model predicts structural and functional properties of vertebrate cardiovascular and respiratory systems, plant vascular systems, insect tracheal tubes, and other distribution networks.",1997,41,3981,292,5,31,49,56,76,85,116,150,156,166
4b80558804d91c9e421ec3d1e24d0c87567cffb9,"The study of eye movements and oculomotor disorders has, for four decades, greatly benefitted from the application of control theoretic concepts. This paper is an example of a complementary approach based on the theory of nonlinear dynamical systems. Recently, a nonlinear dynamics model of the saccadic system was developed, comprising a symmetric piecewise-smooth system of six first-order autonomous ordinary differential equations. A preliminary numerical investigation of the model revealed that in addition to generating normal saccades, it could also simulate inaccurate saccades, and the oscillatory instability known as congenital nystagmus (CN). By varying the parameters of the model, several types of CN oscillations were produced, including jerk, bidirectional jerk and pendular nystagmus. The aim of this study was to investigate the bifurcations and attractors of the model, in order to obtain a classification of the simulated oculomotor behaviours. The application of standard stability analysis techniques, together with numerical work, revealed that the equations have a rich bifurcation structure. In addition to Hopf, homoclinic and saddlenode bifurcations organised by a Takens-Bogdanov point, the equations can undergo nonsmooth pitchfork bifurcations and nonsmooth gluing bifurcations. Evidence was also found for the existence of Hopf-initiated canards. The simulated jerk CN waveforms were found to correspond to a pair of post-canard symmetry-related limit cycles, which exist in regions of parameter space where the equations are a slow-fast system. The slow and fast phases of the simulated oscillations were attributed to the geometry of the corresponding slow manifold. The simulated bidirectional jerk and Corresponding author O.E. Akman: The School of Mathematics, The University of Manchester, P.O. Box 88, Manchester M60 1QD, UK. Present address: Mathematics Institute, University of Warwick, Coventry CV4 7AL, UK. e-mail: oakman@maths.warwick.ac.uk D.S. Broomhead: The School of Mathematics, The University of Manchester, P.O. Box 88, Manchester M60 1QD, UK. e-mail: david.broomhead@manchester.ac.uk R.V. Abadi: Faculty of Life Sciences, Moffat Building, The University of Manchester, Sackville St, Manchester M60 1QD, UK. e-mail: richard.abadi@manchester.ac.uk R.A. Clement: Visual Sciences Unit, Institute of Child Health, U.C.L., London WC1N 1EH, UK. e-mail: R.clement@ich.ucl.ac.uk Mathematics Subject Classification (2000): 37N25",1961,15,4737,433,1,0,0,0,0,0,0,0,1,0
4e98194e61ce6de2f033947ec65370ce0cf1d97d,,1979,0,7583,269,42,77,106,130,149,145,188,146,186,190
1a1761eb00bdce0c1c7887a29168852d0cada096,"Astrocytes are specialized glial cells that outnumber neurons by over fivefold. They contiguously tile the entire central nervous system (CNS) and exert many essential complex functions in the healthy CNS. Astrocytes respond to all forms of CNS insults through a process referred to as reactive astrogliosis, which has become a pathological hallmark of CNS structural lesions. Substantial progress has been made recently in determining functions and mechanisms of reactive astrogliosis and in identifying roles of astrocytes in CNS disorders and pathologies. A vast molecular arsenal at the disposal of reactive astrocytes is being defined. Transgenic mouse models are dissecting specific aspects of reactive astrocytosis and glial scar formation in vivo. Astrocyte involvement in specific clinicopathological entities is being defined. It is now clear that reactive astrogliosis is not a simple all-or-none phenomenon but is a finely gradated continuum of changes that occur in context-dependent manners regulated by specific signaling events. These changes range from reversible alterations in gene expression and cell hypertrophy with preservation of cellular domains and tissue structure, to long-lasting scar formation with rearrangement of tissue structure. Increasing evidence points towards the potential of reactive astrogliosis to play either primary or contributing roles in CNS disorders via loss of normal astrocyte functions or gain of abnormal effects. This article reviews (1) astrocyte functions in healthy CNS, (2) mechanisms and functions of reactive astrogliosis and glial scar formation, and (3) ways in which reactive astrocytes may cause or contribute to specific CNS disorders and lesions.",2009,289,3439,219,1,31,129,184,256,285,312,328,374,399
87de747cb11577979a9398cb5f42d3927a38fabb,■ Abstract Contributions from the field of population biology hold promise for understanding and managing invasiveness; invasive species also offer excellent opportunities to study basic processes in population biology. Life history studies and demographic models may be valuable for examining the introduction of invasive species and identifying life history stages where management will be most effective. Evolutionary processes may be key features in determining whether invasive species establish and spread. Studies of genetic diversity and evolutionary changes should be useful for,2001,142,3393,241,0,15,45,89,123,122,146,167,192,222
e625c8787d34a5113ee817f52d0debfb95fcb1ca,"Rho GTPases are molecular switches that control a wide variety of signal transduction pathways in all eukaryotic cells. They are known principally for their pivotal role in regulating the actin cytoskeleton, but their ability to influence cell polarity, microtubule dynamics, membrane transport pathways and transcription factor activity is probably just as significant. Underlying this biological complexity is a simple biochemical idea, namely that by switching on a single GTPase, several distinct signalling pathways can be coordinately activated. With spatial and temporal activation of multiple switches factored in, it is not surprising to find Rho GTPases having such a prominent role in eukaryotic cell biology.",2002,92,4454,173,1,152,315,316,322,274,271,258,278,250
cd709dbb5085f28971ba3ba6ecc65800cf9ecf5b,"This review focuses on the mechanisms regulating the synthesis, secretion, biological actions, and therapeutic relevance of the incretin peptides glucose-dependent insulinotropic polypeptide (GIP) and glucagon-like peptide-1 (GLP-1). The published literature was reviewed, with emphasis on recent advances in our understanding of the biology of GIP and GLP-1. GIP and GLP-1 are both secreted within minutes of nutrient ingestion and facilitate the rapid disposal of ingested nutrients. Both peptides share common actions on islet beta-cells acting through structurally distinct yet related receptors. Incretin-receptor activation leads to glucose-dependent insulin secretion, induction of beta-cell proliferation, and enhanced resistance to apoptosis. GIP also promotes energy storage via direct actions on adipose tissue, and enhances bone formation via stimulation of osteoblast proliferation and inhibition of apoptosis. In contrast, GLP-1 exerts glucoregulatory actions via slowing of gastric emptying and glucose-dependent inhibition of glucagon secretion. GLP-1 also promotes satiety and sustained GLP-1-receptor activation is associated with weight loss in both preclinical and clinical studies. The rapid degradation of both GIP and GLP-1 by the enzyme dipeptidyl peptidase-4 has led to the development of degradation-resistant GLP-1-receptor agonists and dipeptidyl peptidase-4 inhibitors for the treatment of type 2 diabetes. These agents decrease hemoglobin A1c (HbA1c) safely without weight gain in subjects with type 2 diabetes. GLP-1 and GIP integrate nutrient-derived signals to control food intake, energy absorption, and assimilation. Recently approved therapeutic agents based on potentiation of incretin action provide new physiologically based approaches for the treatment of type 2 diabetes.",2007,249,2814,233,8,80,120,177,191,248,256,229,249,265
e84cc71e71ee1d52df52b45ff6c95167fd447308,"Molecular cell biology , Molecular cell biology , مرکز فناوری اطلاعات و اطلاع رسانی کشاورزی",1986,0,5755,136,0,10,24,32,19,40,34,47,45,62
bb2d0d378f82472e4286b451f9b9fb584922321d,"To understand biology at the system level, we must examine the structure and dynamics of cellular and organismal function, rather than the characteristics of isolated parts of a cell or organism. Properties of systems, such as robustness, emerge as central issues, and understanding these properties may have an impact on the future of medicine. However, many breakthroughs in experimental devices, advanced software, and analytical methods are required before the achievements of systems biology can live up to their much-touted potential.",2002,12,4018,139,29,114,141,165,180,240,232,251,281,285
f25de4182a75525841ad40b0b8bfe7337a9cf792,"MOTIVATION
Molecular biotechnology now makes it possible to build elaborate systems models, but the systems biology community needs information standards if models are to be shared, evaluated and developed cooperatively.


RESULTS
We summarize the Systems Biology Markup Language (SBML) Level 1, a free, open, XML-based format for representing biochemical reaction networks. SBML is a software-independent language for describing models common to research in many areas of computational biology, including cell signaling pathways, metabolic pathways, gene regulation, and others.


AVAILABILITY
The specification of SBML Level 1 is freely available from http://www.sbml.org/",2003,86,3167,276,33,77,119,177,167,168,215,199,200,218
3d6e5f2caa50a415cee56acf5860905022250e6a,"As a discipline, phylogenetics is becoming transformed by a flood of molecular data. These data allow broad questions to be asked about the history of life, but also present difficult statistical and computational problems. Bayesian inference of phylogeny brings a new perspective to a number of outstanding issues in evolutionary biology, including the analysis of large phylogenetic trees and complex evolutionary models and the detection of the footprint of natural selection in DNA sequences.",2001,34,2558,477,0,40,96,119,127,146,112,128,172,149
acb5571a8ab6ae2be5fbabd04451162006fcab49,"Denitrification is a distinct means of energy conservation, making use of N oxides as terminal electron acceptors for cellular bioenergetics under anaerobic, microaerophilic, and occasionally aerobic conditions. The process is an essential branch of the global N cycle, reversing dinitrogen fixation, and is associated with chemolithotrophic, phototrophic, diazotrophic, or organotrophic metabolism but generally not with obligately anaerobic life. Discovered more than a century ago and believed to be exclusively a bacterial trait, denitrification has now been found in halophilic and hyperthermophilic archaea and in the mitochondria of fungi, raising evolutionarily intriguing vistas. Important advances in the biochemical characterization of denitrification and the underlying genetics have been achieved with Pseudomonas stutzeri, Pseudomonas aeruginosa, Paracoccus denitrificans, Ralstonia eutropha, and Rhodobacter sphaeroides. Pseudomonads represent one of the largest assemblies of the denitrifying bacteria within a single genus, favoring their use as model organisms. Around 50 genes are required within a single bacterium to encode the core structures of the denitrification apparatus. Much of the denitrification process of gram-negative bacteria has been found confined to the periplasm, whereas the topology and enzymology of the gram-positive bacteria are less well established. The activation and enzymatic transformation of N oxides is based on the redox chemistry of Fe, Cu, and Mo. Biochemical breakthroughs have included the X-ray structures of the two types of respiratory nitrite reductases and the isolation of the novel enzymes nitric oxide reductase and nitrous oxide reductase, as well as their structural characterization by indirect spectroscopic means. This revealed unexpected relationships among denitrification enzymes and respiratory oxygen reductases. Denitrification is intimately related to fundamental cellular processes that include primary and secondary transport, protein translocation, cytochrome c biogenesis, anaerobic gene regulation, metalloprotein assembly, and the biosynthesis of the cofactors molybdopterin and heme D1. An important class of regulators for the anaerobic expression of the denitrification apparatus are transcription factors of the greater FNR family. Nitrate and nitric oxide, in addition to being respiratory substrates, have been identified as signaling molecules for the induction of distinct N oxide-metabolizing enzymes.",1997,1002,3066,275,0,21,39,36,57,78,78,75,97,117
fd08d0e4326a8686e784f011a6181b873c7b85ad,"Based on the work of the Tropical Soil Biology and Fertility (TSBF) Programme, this is a handbook of recommended and validated methods for the characterization and analysis of tropical soils, with the aim of achieving sustainable use of soil resources. The objectives of the programme revolve around five main themes: synchrony of nutrient release and plant growth demands; management of soil organic matter; soil water balance; effects and management of soil fauna; and integration of biological processes into the maintenance of soil fertility. The methods given are endorsed by the International Soil Science Society and are part of the International Union of Biological Sciences and the UNESCO Man and the Biosphere Programme.",1990,0,2864,275,0,6,5,12,16,25,35,31,54,52
066e24bd08719e6163903f7e630f49296c5e009d,"The establishment of a vascular supply is required for organ development and differentiation as well as for tissue repair and reproductive functions in the adult1. Neovascularization (angiogenesis) is also implicated in the pathogenesis of a number of disorders. These include: proliferative retinopathies, age-related macular degeneration, tumors, rheumatoid arthritis, and psoriasis1,2. A strong correlation has been noted between density of microvessels in primary breast cancers and their nodal metastases and patient survival3. Similarly, a correlation has been reported between vascularity and invasive behavior in several other tumors4–6.",1997,245,4445,171,15,88,196,219,203,215,236,277,223,228
f91c8be04929b0443b026f582e14450a5804d7df,,1990,0,2818,232,0,20,17,26,24,32,29,34,28,50
f54a5c14e14feda0bf4b8fb30a8a3958adce16bf,"Prostaglandins and leukotrienes are potent eicosanoid lipid mediators derived from phospholipase-released arachidonic acid that are involved in numerous homeostatic biological functions and inflammation. They are generated by cyclooxygenase isozymes and 5-lipoxygenase, respectively, and their biosynthesis and actions are blocked by clinically relevant nonsteroidal anti-inflammatory drugs, the newer generation coxibs (selective inhibitors of cyclooxygenase-2), and leukotriene modifiers. The prime mode of prostaglandin and leukotriene action is through specific G protein-coupled receptors, many of which have been cloned recently, thus enabling specific receptor agonist and antagonist development. Important insights into the mechanisms of inflammatory responses, pain, and fever have been gleaned from our current understanding of eicosanoid biology.",2001,67,3341,147,2,64,119,137,160,142,188,186,161,188
336dc5ace3125bd95cccbf7a9ff53beced98584b,"DAMBE (data analysis in molecular biology and evolution) is an integrated software package for converting, manipulating, statistically and graphically describing, and analyzing molecular sequence data with a user-friendly Windows 95/98/2000/NT interface. DAMBE is free and can be downloaded from http://web.hku.hk/~xxia/software/software.htm. The current version is 4.0.36.",2001,13,2184,472,5,22,36,74,69,69,121,159,144,164
95ff3f28e7fc3fdfe025e6d6cd49b9d98e85b3db,1. Introduction 2. Archetypes of the weak hydrogen bond 3. Other weak and non-conventional hydrogen bonds 4. The weak hydrogen bond in supramolecular chemistry 5. The weak hydrogen bond in biological structures 6. Conclusions Appendix,1999,0,3703,137,8,25,76,114,127,170,192,198,216,229
98f9550b50d0aede9d8b10651a5757b45a722ac6,"Approximately one percent of the human genome encodes proteins that either regulate or are regulated by direct interaction with members of the Rho family of small GTPases. Through a series of complex biochemical networks, these highly conserved molecular switches control some of the most fundamental processes of cell biology common to all eukaryotes, including morphogenesis, polarity, movement, and cell division. In the first part of this review, we present the best characterized of these biochemical pathways; in the second part, we attempt to integrate these molecular details into a biological context.",2005,194,2779,185,4,103,165,209,203,226,199,227,241,207
0a7c0cbdeec3ef2157c5c4f606f079542b2c56fb,"SUMMARY Tetracyclines were discovered in the 1940s and exhibited activity against a wide range of microorganisms including gram-positive and gram-negative bacteria, chlamydiae, mycoplasmas, rickettsiae, and protozoan parasites. They are inexpensive antibiotics, which have been used extensively in the prophlylaxis and therapy of human and animal infections and also at subtherapeutic levels in animal feed as growth promoters. The first tetracycline-resistant bacterium, Shigella dysenteriae, was isolated in 1953. Tetracycline resistance now occurs in an increasing number of pathogenic, opportunistic, and commensal bacteria. The presence of tetracycline-resistant pathogens limits the use of these agents in treatment of disease. Tetracycline resistance is often due to the acquisition of new genes, which code for energy-dependent efflux of tetracyclines or for a protein that protects bacterial ribosomes from the action of tetracyclines. Many of these genes are associated with mobile plasmids or transposons and can be distinguished from each other using molecular methods including DNA-DNA hybridization with oligonucleotide probes and DNA sequencing. A limited number of bacteria acquire resistance by mutations, which alter the permeability of the outer membrane porins and/or lipopolysaccharides in the outer membrane, change the regulation of innate efflux systems, or alter the 16S rRNA. New tetracycline derivatives are being examined, although their role in treatment is not clear. Changing the use of tetracyclines in human and animal health as well as in food production is needed if we are to continue to use this class of broad-spectrum antimicrobials through the present century.",2001,394,3128,197,3,34,52,59,72,87,116,106,125,120
7c72b917a38b09e6d3ab19d28a4344ba54edb6ae,"Part I. Exact String Matching: The Fundamental String Problem: 1. Exact matching: fundamental preprocessing and first algorithms 2. Exact matching: classical comparison-based methods 3. Exact matching: a deeper look at classical methods 4. Semi-numerical string matching Part II. Suffix Trees and their Uses: 5. Introduction to suffix trees 6. Linear time construction of suffix trees 7. First applications of suffix trees 8. Constant time lowest common ancestor retrieval 9. More applications of suffix trees Part III. Inexact Matching, Sequence Alignment and Dynamic Programming: 10. The importance of (sub)sequence comparison in molecular biology 11. Core string edits, alignments and dynamic programming 12. Refining core string edits and alignments 13. Extending the core problems 14. Multiple string comparison: the Holy Grail 15. Sequence database and their uses: the motherlode Part IV. Currents, Cousins and Cameos: 16. Maps, mapping, sequencing and superstrings 17. Strings and evolutionary trees 18. Three short topics 19. Models of genome-level mutations.",1997,0,3106,176,4,21,32,49,77,110,130,160,175,204
b7c89b0247fc7009ab51dd0873b5f6c3b6ec144e,"Electron-transfer reactions between ions and 
molecules in solution have been the subject of 
considerable experimental study during the past 
three decades. Experimental results have also been 
obtained on related phenomena, such as reactions 
between ions or molecules and electrodes, charge-transfer 
spectra, photoelectric emission spectra of 
ionic solutions, chemiluminescent electron transfers, 
electron transfer through frozen media, and 
electron transfer through thin hydrocarbon-like 
films on electrodes.",1985,276,5704,66,3,23,48,73,55,75,85,95,119,155
11fba3d8fd169d54526c4c360d88fad4a6e0d1a9,,1987,0,4764,80,21,92,114,193,210,192,201,170,259,310
ec94b60c8e678e4fd7473d743babc23cba45a280,"Cellular functions, such as signal transmission, are carried out by 'modules' made up of many species of interacting molecules. Understanding how modules work has depended on combining phenomenological analysis with molecular studies. General principles that govern the structure and behaviour of modules may be discovered with help from synthetic sciences such as engineering and computer science, from stronger interactions between experiment and theory in cell biology, and from an appreciation of evolutionary constraints.",1999,30,3464,79,2,34,56,81,116,165,176,198,215,212
5345c358466cb5e11801687820b247afb999b01a,"The authors regret the inability to cite all of the primary literature contributing to this review due to length considerations. The authors thank F. Chan, T. Migone, M. Peter, J. Puck, R. Siegel, H. Walczak, and J. Wang for insightful comments on the manuscript. N. K. is a Scholar of the Leukemia Society. Supported in part by grants from the National Institutes of Health (R. M. L., N. K.).",2001,241,3570,111,56,141,210,172,192,182,180,184,204,193
b2528cd8034ea7cb49313ebd872804b93dfabed3,,2007,0,2679,162,84,94,146,130,159,185,194,216,195,192
6072973ad37f4e5763e8495d562eebe24af0696b,"Retinoids play an important role in development, differentiation, and homeostasis. The discovery of retinoid receptors belonging to the superfamily of nuclear ligand‐activated transcriptional regulators has revolutionized our molecular understanding as to how these structurally simple molecules exert their pleiotropic effects. Diversity in the control of gene expression by retinoid signals is generated through complexity at different levels of the signaling pathway. A major source of diversity originates from the existence of two families of retinoid acid (RA) receptors (R), the RAR isotypes (α, β, and γ) and the three RXR isotypes (α, β, and γ), and their numerous isoforms, which bind as RXR/RAR heterodimers to the polymorphic cis.acting response elements of RA target genes. The possibility of cross‐modulation (cross‐talk) with cell‐surface receptors signaling pathways, as well as the finding that RARs and RXRs interact with multiple putative coactivators and/or corepressors, generates additional levels of complexity for the array of combinatorial effects that underlie the pleiotropic effects of retinoids. This review focuses on recent developments, particularly in the area of structure‐ function relationships.—Chambon, P. A decade of molecular biology of retinoic acid receptors. FASEB J. 10, 940‐954 (1996)",1996,119,2867,153,5,76,112,139,185,177,143,167,154,181
